"","X","IDp","IDf","IDm","sex","byear","dyear","cregcode","sregcode","lifespan","afr","lrs","bcohort.20","bcohort.10","predicted_lifespan","is.dyear.known","dyear.predicted","migrantstatus","afr_5thp","afr_median","arryear","depyear","presence_duration"
"3003",23632,"P0000026798","P0000026396","P0000026265","M",1863,1863,"GL03",NA,0.00273410799726589,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1863,"died_in_childhood",21.3771701982228,26.6302118933697,1863,1863,0
"3004",23633,"P0000026799","P0000026396","P0000026265","F",1865,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1901.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1865,1884,19
"3005",23634,"P0000026800","P0000026396","P0000026265","F",1867,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1903.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1867,1886,19
"3006",23635,"P0000026801","P0000026427","P0000026409","F",1860,NA,"GL03","GL03",NA,23.6308954203691,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1896.66848940533,"resident_married",19.298017771702,23.6418318523582,1860,1897,37
"3007",23636,"P0000026802","P0000026427","P0000026409","F",1864,1928,"GL03","GL03",64.4538619275461,34.9063568010936,1,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1928,"resident_married",19.298017771702,23.6418318523582,1864,1928,64
"3008",23637,"P0000026803","P0000026427","P0000026409","M",1864,1881,"GL03",NA,17.5092276144908,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1881,"died_in_childhood",21.3771701982228,26.6302118933697,1864,1881,17
"3009",23638,"P0000026804","P0000026427","P0000026409","F",1870,1941,"GL03","GL03",71.2590567327409,22.4278879015721,3,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1941,"resident_married",19.1501025290499,24.2802460697198,1870,1941,71
"3010",23639,"P0000026805","P0000026427","P0000026409","M",1871,NA,"GL03","GL03",NA,21.1729323308271,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1917.12166780588,"resident_married",21.6992481203008,27.5434039644566,1871,1917,46
"3011",23640,"P0000026806","P0000026427","P0000026409","M",1874,1896,"GL03",NA,21.6650717703349,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1896,"resident_assumed_unmarried",21.6992481203008,27.5434039644566,1874,1896,22
"3012",23641,"P0000026807","P0000026427","P0000026409","F",1876,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"no:dyear_missing",1918.3021189337,"emigrant_assumed_to_outside_glarus",19.1501025290499,24.2802460697198,1876,1895,19
"3013",23642,"P0000026808","P0000026427","P0000026409","M",1879,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1933.62200956938,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1879,1901,22
"3014",23643,"P0000026809","P0000026427","P0000026409","F",1883,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1944.67053998633,"emigrant_assumed_to_outside_glarus",19.1501025290499,24.2802460697198,1883,1902,19
"3015",23644,"P0000026810",NA,NA,"F",1834,NA,"GL04","GL03",NA,26.1298701298701,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"no:dyear_missing",1887.76896787423,"immigrant",18.8716336295284,24.0328092959672,1860,1888,28
"3016",23645,"P0000026811","P0000026399","P0000026810","F",1860,1861,"GL03",NA,0.456596035543404,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1861,"died_in_childhood",19.298017771702,23.6418318523582,1860,1861,1
"3017",23646,"P0000026812","P0000026399","P0000026810","F",1863,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1899.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1863,1882,19
"3018",23647,"P0000026813","P0000026399","P0000026810","M",1865,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"no:dyear_missing",1896.37388926863,"emigrant_assumed_to_outside_glarus",21.3771701982228,26.6302118933697,1865,1886,21
"3019",23648,"P0000026814",NA,"P0000026231","F",1858,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1896.10799726589,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1858,1877,19
"3020",23650,"P0000026816","P0000026174","P0000026815","M",1857,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",48.3089542036911,"no:dyear_missing",1905.30895420369,"emigrant_assumed_to_outside_glarus",21.3771701982228,26.6302118933697,1857,1878,21
"3021",23651,"P0000026817","P0000026174","P0000026815","M",1859,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"no:dyear_missing",1890.37388926863,"emigrant_assumed_to_outside_glarus",21.3771701982228,26.6302118933697,1859,1880,21
"3022",23653,"P0000026819",NA,NA,"F",1847,NA,"GL13","GL03",NA,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"no:dyear_missing",1901.07792207792,"immigrant",18.8716336295284,24.0328092959672,1871,1901,30
"3023",23654,"P0000026820","P0000026261","P0000026818","M",1858,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",48.3089542036911,"no:dyear_missing",1906.30895420369,"emigrant_assumed_to_outside_glarus",21.3771701982228,26.6302118933697,1858,1879,21
"3024",23655,"P0000026821",NA,NA,"F",1844,1892,"GL11","GL03",48.0874914559125,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1892,"immigrant",18.8716336295284,24.0328092959672,1861,1892,31
"3025",23656,"P0000026822","P0000026093","P0000026821","F",1861,NA,"GL03","GL03",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1897.66848940533,"resident_married",19.298017771702,23.6418318523582,1861,1898,37
"3026",23657,"P0000026823","P0000026093","P0000026821","M",1862,NA,"GL03","GL03",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"no:dyear_missing",1893.37388926863,"resident_married",21.3771701982228,26.6302118933697,1862,1893,31
"3027",23658,"P0000026824","P0000026093","P0000026821","F",1864,1896,"GL03","GL03",31.2071086807929,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1896,"resident_married",19.298017771702,23.6418318523582,1864,1896,32
"3028",23659,"P0000026826","P0000026093","P0000026821","F",1866,NA,"GL03","GL11",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1902.66848940533,"emigrant",19.298017771702,23.6418318523582,1866,1890,24
"3029",23660,"P0000026827","P0000026093","P0000026821","M",1868,1883,"GL03",NA,14.2474367737526,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1883,"died_in_childhood",21.3771701982228,26.6302118933697,1868,1883,15
"3030",23661,"P0000026828","P0000026093","P0000026821","M",1871,NA,"GL03","GL03",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1917.12166780588,"resident_married",21.6992481203008,27.5434039644566,1871,1917,46
"3031",23662,"P0000026829","P0000026093","P0000026821","F",1874,1874,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1874,"died_in_childhood",19.1501025290499,24.2802460697198,1874,1874,0
"3032",23663,"P0000026830","P0000026093","P0000026821","F",1877,NA,"GL03","GL11",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"no:dyear_missing",1919.3021189337,"emigrant",19.1501025290499,24.2802460697198,1877,1901,24
"3033",23664,"P0000026831","P0000031508","P0000029209","F",1833,1914,"GL03","GL03",80.7682843472317,27.8824333561176,6,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"yes",1914,"resident_married",18.8716336295284,24.0328092959672,1833,1914,81
"3034",23665,"P0000026832","P0000026129","P0000026831","M",1861,1864,"GL03",NA,2.63568010936432,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1864,"died_in_childhood",21.3771701982228,26.6302118933697,1861,1864,3
"3035",23666,"P0000026833","P0000026129","P0000026831","F",1863,1929,"GL03","GL03",65.0881749829118,21.7115516062884,3,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1929,"resident_married",19.298017771702,23.6418318523582,1863,1929,66
"3036",23667,"P0000026834","P0000026129","P0000026831","F",1868,1908,"GL03","GL03",40.7737525632263,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1908,"resident_married",19.298017771702,23.6418318523582,1868,1908,40
"3037",23668,"P0000026835","P0000026129","P0000026831","M",1872,1936,"GL03","GL03",64.2706766917293,29.4545454545455,4,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1936,"resident_married",21.6992481203008,27.5434039644566,1872,1936,64
"3038",23669,"P0000026836","P0000026129","P0000026831","M",1875,1937,"GL03","GL03",61.8127136021873,33.5666438824334,2,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1937,"resident_married",21.6992481203008,27.5434039644566,1875,1937,62
"3039",23670,"P0000026837","P0000026129","P0000026831","M",1878,1955,"GL03","GL03",76.7764866712235,26.5673274094327,1,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1955,"resident_married",21.6992481203008,27.5434039644566,1878,1955,77
"3040",23671,"P0000026838","P0000026086","P0000026445","M",1863,1931,"GL03","GL03",67.3547505126453,22.9583048530417,14,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1931,"resident_married",21.3771701982228,26.6302118933697,1863,1931,68
"3041",23672,"P0000026839","P0000026086","P0000026445","M",1867,1946,"GL03","GL03",78.9419002050581,22.4333561175666,8,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1946,"resident_married",21.3771701982228,26.6302118933697,1867,1946,79
"3042",23673,"P0000026840","P0000026086","P0000026445","F",1869,1954,"GL03","GL03",84.8612440191388,21.4818865345181,5,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1954,"resident_married",19.1501025290499,24.2802460697198,1869,1954,85
"3043",23674,"P0000026841","P0000026086","P0000026445","F",1871,1894,"GL03","GL03",23.4422419685578,22.5618591934381,1,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1894,"resident_married",19.1501025290499,24.2802460697198,1871,1894,23
"3044",23675,"P0000026842","P0000026086","P0000026445","M",1873,1918,"GL03","GL03",45.2604237867396,31.7238550922761,3,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1918,"resident_married",21.6992481203008,27.5434039644566,1873,1918,45
"3045",23676,"P0000026843","P0000026086","P0000026445","F",1876,NA,"GL03","GL03",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"no:dyear_missing",1918.3021189337,"resident_married",19.1501025290499,24.2802460697198,1876,1918,42
"3046",23677,"P0000026844","P0000026086","P0000026445","M",1878,1952,"GL03","GL03",74.1708817498291,31.1387559808612,5,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1952,"resident_married",21.6992481203008,27.5434039644566,1878,1952,74
"3047",23678,"P0000026845","P0000026086","P0000026445","M",1880,1947,"GL03","GL03",66.8762816131237,39.0649350649351,2,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1947,"resident_married",21.6992481203008,27.5434039644566,1880,1947,67
"3048",23679,"P0000026846","P0000026086","P0000026445","F",1884,1946,"GL03","GL03",61.8209159261791,28.9077238550923,3,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1946,"resident_married",19.1501025290499,24.2802460697198,1884,1946,62
"3049",23680,"P0000026847","P0000026086","P0000026445","M",1888,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1942.62200956938,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1888,1910,22
"3050",23681,"P0000026848",NA,NA,"F",1842,1910,NA,"GL03",67.6473000683527,20.0492139439508,1,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1910,"immigrant",18.8716336295284,24.0328092959672,1863,1910,47
"3051",23682,"P0000026849",NA,NA,"F",1845,1899,"GL18","GL03",54.0697197539303,22.704032809296,5,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1899,"immigrant",18.8716336295284,24.0328092959672,1868,1899,31
"3052",23683,"P0000026850","P0000026130","P0000026848","F",1863,1877,"GL03",NA,14.4497607655502,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1877,"died_in_childhood",19.298017771702,23.6418318523582,1863,1877,14
"3053",23684,"P0000026851","P0000026130","P0000026849","M",1868,1945,"GL03","GL03",76.514012303486,24.0109364319891,6,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1945,"resident_married",21.3771701982228,26.6302118933697,1868,1945,77
"3054",23685,"P0000026852","P0000026130","P0000026849","F",1871,1896,"GL03",NA,25.0717703349282,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1896,"resident_assumed_unmarried",19.1501025290499,24.2802460697198,1871,1896,25
"3055",23686,"P0000026853","P0000026130","P0000026849","F",1876,1950,"GL03",NA,73.542036910458,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1950,"resident_assumed_unmarried",19.1501025290499,24.2802460697198,1876,1950,74
"3056",23687,"P0000026854","P0000026130","P0000026849","M",1878,1947,"GL03","GL03",67.9863294600137,24.3718386876282,8,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1947,"resident_married",21.6992481203008,27.5434039644566,1878,1947,69
"3057",23688,"P0000026855","P0000026130","P0000026849","M",1883,1914,"GL03","GL03",31.1278195488722,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1914,"resident_married",21.6992481203008,27.5434039644566,1883,1914,31
"3058",23689,"P0000026856","P0000025874","P0000026269","M",1838,1902,"GL03","GL03",63.8304853041695,24.9733424470267,10,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",44.0847573479152,"yes",1902,"resident_married",21.2952836637048,26.9131920710868,1838,1902,64
"3059",23690,"P0000026857",NA,NA,"F",1838,1924,"GL14","GL03",86.1654135338346,24.7983595352016,10,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"yes",1924,"immigrant",18.8716336295284,24.0328092959672,1863,1924,61
"3060",23691,"P0000026858","P0000026856","P0000026857","M",1863,1863,"GL03",NA,0.00820232399179768,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1863,"died_in_childhood",21.3771701982228,26.6302118933697,1863,1863,0
"3061",23692,"P0000026859","P0000026856","P0000026857","M",1864,1864,"GL03",NA,0.273410799726589,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1864,"died_in_childhood",21.3771701982228,26.6302118933697,1864,1864,0
"3062",23693,"P0000026860","P0000026856","P0000026857","F",1865,1865,"GL03",NA,0.142173615857826,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1865,"died_in_childhood",19.298017771702,23.6418318523582,1865,1865,0
"3063",23694,"P0000026861","P0000026856","P0000026857","M",1866,1880,"GL03",NA,13.7197539302802,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1880,"died_in_childhood",21.3771701982228,26.6302118933697,1866,1880,14
"3064",23695,"P0000026862","P0000026856","P0000026857","M",1867,1945,"GL03","GL03",77.9630895420369,29.5912508544087,3,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1945,"resident_married",21.3771701982228,26.6302118933697,1867,1945,78
"3065",23696,"P0000026863","P0000026856","P0000026857","M",1869,1869,"GL03",NA,0.0300751879699248,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1869,"died_in_childhood",21.6992481203008,27.5434039644566,1869,1869,0
"3066",23697,"P0000026864","P0000026856","P0000026857","M",1874,1874,"GL03",NA,0.0437457279562543,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1874,"died_in_childhood",21.6992481203008,27.5434039644566,1874,1874,0
"3067",23698,"P0000026865","P0000026856","P0000026857","M",1876,1876,"GL03",NA,0.076555023923445,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1876,"died_in_childhood",21.6992481203008,27.5434039644566,1876,1876,0
"3068",23699,"P0000026866","P0000026856","P0000026857","F",1878,1947,"GL03","GL03",68.9788106630212,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1947,"resident_married",19.1501025290499,24.2802460697198,1878,1947,69
"3069",23700,"P0000026867","P0000026856","P0000026857","F",1880,NA,"GL03","GL12",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1941.67053998633,"emigrant",19.1501025290499,24.2802460697198,1880,1904,24
"3070",23701,"P0000026868",NA,NA,"F",1828,NA,NA,"GL03",NA,36.7218045112782,NA,"(1.81e+03,1.83e+03]","(1.82e+03,1.83e+03]",51.228981544771,"no:dyear_missing",1879.22898154477,"immigrant",18.8727272727272,24.1913875598086,1865,1879,14
"3071",23702,"P0000026869","P0000026238","P0000026868","F",1865,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1901.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1865,1884,19
"3072",23703,"P0000026870","P0000037884","P0000033186","F",1843,1881,"GL03","GL03",37.9521531100478,20.2925495557074,5,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1881,"resident_married",18.8716336295284,24.0328092959672,1843,1881,38
"3073",23704,"P0000026871","P0000026220","P0000026870","F",1864,1881,"GL03",NA,17.6596035543404,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1881,"died_in_childhood",19.298017771702,23.6418318523582,1864,1881,17
"3074",23705,"P0000026872","P0000026220","P0000026870","F",1865,NA,"GL03","GL12",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1901.66848940533,"emigrant",19.298017771702,23.6418318523582,1865,1889,24
"3075",23706,"P0000026873","P0000026220","P0000026870","F",1867,NA,"GL03","GL04",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1903.66848940533,"emigrant",19.298017771702,23.6418318523582,1867,1891,24
"3076",23707,"P0000026874","P0000026220","P0000026870","F",1869,1881,"GL03",NA,12.6643882433356,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1881,"died_in_childhood",19.1501025290499,24.2802460697198,1869,1881,12
"3077",23708,"P0000026875","P0000026220","P0000026870","M",1870,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1916.12166780588,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1870,1892,22
"3078",23709,"P0000026876",NA,NA,"F",1842,1921,"GL04","GL03",78.8708133971292,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1921,"immigrant",18.8716336295284,24.0328092959672,1866,1921,55
"3079",23710,"P0000026877","P0000033075","P0000033126","F",1828,1911,"GL03","GL03",82.4853041695147,39.0895420369105,1,"(1.81e+03,1.83e+03]","(1.82e+03,1.83e+03]",51.228981544771,"yes",1911,"resident_married",18.8727272727272,24.1913875598086,1828,1911,83
"3080",23711,"P0000026878","P0000025995","P0000026877","F",1867,1952,"GL03","GL03",84.6206425153794,23.4012303485988,2,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1952,"resident_married",19.298017771702,23.6418318523582,1867,1952,85
"3081",23712,"P0000026879",NA,NA,"F",1843,NA,"GL13","GL03",NA,21.8947368421053,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"no:dyear_missing",1897.07792207792,"immigrant",18.8716336295284,24.0328092959672,1865,1897,32
"3082",23713,"P0000026880","P0000026470","P0000026879","F",1865,1865,"GL03",NA,0.295283663704716,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1865,"died_in_childhood",19.298017771702,23.6418318523582,1865,1865,0
"3083",23714,"P0000026881","P0000026470","P0000026879","F",1866,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1902.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1866,1885,19
"3084",23715,"P0000026882","P0000026470","P0000026879","F",1867,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1903.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1867,1886,19
"3085",23716,"P0000026883","P0000026470","P0000026879","M",1868,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"no:dyear_missing",1899.37388926863,"emigrant_assumed_to_outside_glarus",21.3771701982228,26.6302118933697,1868,1889,21
